EvaluationID,ObservedInchesFromZero,ObservedSeedSpacing,TargetSpacingInches,SeedPlacementType
1066,82,3,9,2
1066,92,10,9,0
1066,104,12,9,3
1066,120,16,9,1
1066,129,9,9,2
1066,133,4,9,2
1066,143,10,9,2
1066,145,2,9,2
1066,149,4,9,2
1066,156,7,9,3
1066,164,8,9,2
1066,165,1,9,2
1066,168,3,9,2
1066,171,3,9,2
1066,182,11,9,3
1066,191,9,9,0
1066,200,9,9,0
1066,211,11,9,3
1066,219,8,9,2
1066,223,4,9,2
1066,231,8,9,0
1067,15,15,14,0
1067,30,15,14,0
1067,47,17,14,3
1067,65,18,14,3
1067,80,15,14,0
1067,96,16,14,0
1067,113,17,14,3
1067,127,14,14,0
1067,141,14,14,0
1067,157,16,14,0
1067,172,15,14,0
1067,186,14,14,0
1067,202,16,14,0
1067,217,15,14,0
1067,232,15,14,0
1067,249,17,14,3
1067,266,17,14,3
1067,283,17,14,3
1067,299,16,14,0
1068,11,11,12,1
1068,34,23,12,1
1068,48,14,12,0
1068,61,13,12,0
1068,74,13,12,0
1068,85,11,12,1
1068,104,19,12,1
1068,119,15,12,3
1068,129,10,12,0
1068,145,16,12,3
1068,159,14,12,0
1068,167,8,12,3
1068,186,19,12,1
1068,203,17,12,3
1068,216,13,12,0
1068,229,13,12,0
1069,9,9,11.5,3
1069,18,9,11.5,3
1069,29,11,11.5,2
1069,33,4,11.5,2
1069,49,16,11.5,3
1069,66,17,11.5,3
1069,73,7,11.5,3
1069,86,13,11.5,0
1069,97,11,11.5,2
1069,99,2,11.5,2
1069,106,7,11.5,3
1069,130,24,11.5,1
1069,140,10,11.5,0
1069,147,7,11.5,3
1069,161,14,11.5,3
1070,16,16,13,3
1070,33,17,13,3
1070,39,6,13,2
1070,55,16,13,3
1070,68,13,13,2
1070,72,4,13,2
1070,76,4,13,2
1070,80,4,13,2
1070,104,24,13,1
1070,112,8,13,3
1070,132,20,13,1
1070,149,17,13,3
1070,157,8,13,3
1070,172,15,13,0
1070,184,12,13,2
1070,190,6,13,2
1070,205,15,13,0
1070,217,12,13,0
1070,231,14,13,0
1070,241,10,13,3
1070,255,14,13,0
1070,268,13,13,0
1070,282,14,13,0
1070,294,12,13,0
1071,2,2,9,2
1071,10,8,9,1
1071,29,19,9,1
1071,38,9,9,0
1071,46,8,9,0
1071,56,10,9,0
1071,66,10,9,0
1071,76,10,9,0
1071,86,10,9,0
1071,93,7,9,3
1071,104,11,9,3
1071,115,11,9,3
1071,125,10,9,0
1072,5,5,13,2
1072,18,13,13,0
1072,26,8,13,3
1072,39,13,13,0
1072,50,11,13,0
1072,57,7,13,3
1072,61,4,13,2
1072,68,7,13,3
1072,72,4,13,2
1072,79,7,13,3
1072,88,9,13,3
1072,97,9,13,3
1072,100,3,13,2
1072,104,4,13,2
1072,111,7,13,3
1072,112,1,13,2
1072,121,9,13,3
1072,129,8,13,3
1072,139,10,13,3
1072,146,7,13,3
1072,155,9,13,3
1072,163,8,13,3
1072,166,3,13,2
1072,181,15,13,2
1072,182,1,13,2
1072,194,12,13,2
1072,200,6,13,2
1072,207,7,13,3
1072,217,10,13,3
1072,232,15,13,0
1072,241,9,13,3
1072,245,4,13,2
1072,255,10,13,3
1072,260,5,13,2
1073,17,17,17,0
1073,34,17,17,0
1073,46,12,17,3
1073,63,17,17,0
1073,79,16,17,0
1073,93,14,17,0
1073,111,18,17,0
1073,128,17,17,0
1073,145,17,17,0
1073,157,12,17,3
1073,175,18,17,0
1073,189,14,17,0
1073,205,16,17,0
1073,222,17,17,0
1073,237,15,17,0
1073,253,16,17,0
1073,268,15,17,0
1073,285,17,17,0
1074,14,14,11,3
1074,20,6,11,3
1074,35,15,11,3
1074,42,7,11,3
1074,52,10,11,1
1074,71,19,11,1
1074,86,15,11,3
1074,92,6,11,3
1074,104,12,11,0
1074,114,10,11,0
1074,125,11,11,0
1074,136,11,11,0
1074,150,14,11,3
1074,159,9,11,0
1074,173,14,11,3
1074,179,6,11,3
1074,189,10,11,0
1074,200,11,11,1
1074,217,17,11,1
1074,236,19,11,1
1074,242,6,11,3
1074,253,11,11,0
1074,263,10,11,0
1075,12,12,13,0
1075,24,12,13,0
1075,37,13,13,0
1075,49,12,13,0
1075,61,12,13,0
1075,73,12,13,0
1075,86,13,13,0
1075,98,12,13,0
1075,109,11,13,0
1075,121,12,13,0
1075,139,18,13,3
1075,153,14,13,0
1075,166,13,13,0
1075,178,12,13,0
1075,190,12,13,0
1075,202,12,13,0
1075,213,11,13,0
1075,224,11,13,0
1075,236,12,13,0
1075,247,11,13,0
1076,13,13,12,0
1076,21,8,12,3
1076,37,16,12,3
1076,59,22,12,1
1076,72,13,12,0
1076,84,12,12,0
1076,98,14,12,0
1076,111,13,12,0
1076,122,11,12,0
1076,136,14,12,0
1076,148,12,12,0
1076,157,9,12,3
1076,175,18,12,3
1076,188,13,12,0
1076,199,11,12,0
1076,208,9,12,3
1076,227,19,12,1
1076,236,9,12,3
1076,250,14,12,0
1076,261,11,12,0
1076,271,10,12,0
1077,12,12,13,0
1077,23,11,13,0
1077,34,11,13,2
1077,40,6,13,2
1077,57,17,13,3
1077,67,10,13,3
1077,79,12,13,2
1077,83,4,13,2
1077,92,9,13,3
1077,103,11,13,0
1077,116,13,13,0
1077,124,8,13,3
1077,135,11,13,0
1077,146,11,13,0
1077,157,11,13,0
1077,170,13,13,0
1077,181,11,13,0
1077,190,9,13,3
1077,202,12,13,0
1077,214,12,13,0
1077,224,10,13,3
1077,237,13,13,0
1077,251,14,13,0
1078,12,12,13,0
1078,24,12,13,0
1078,36,12,13,0
1078,48,12,13,0
1078,60,12,13,0
1078,71,11,13,0
1078,81,10,13,3
1078,94,13,13,0
1078,105,11,13,0
1078,119,14,13,0
1078,132,13,13,0
1078,146,14,13,0
1078,156,10,13,3
1078,168,12,13,0
1078,180,12,13,0
1078,193,13,13,0
1078,203,10,13,3
1078,214,11,13,0
1078,225,11,13,0
1078,239,14,13,0
1079,14,14,11,3
1079,20,6,11,3
1079,42,22,11,1
1079,56,14,11,3
1079,76,20,11,1
1079,93,17,11,1
1079,102,9,11,0
1079,114,12,11,0
1079,124,10,11,0
1079,130,6,11,3
1079,143,13,11,0
1079,151,8,11,3
1079,165,14,11,3
1079,175,10,11,0
1079,186,11,11,0
1080,7,7,8,0
1080,15,8,8,0
1080,23,8,8,0
1080,33,10,8,3
1080,36,3,8,2
1080,46,10,8,3
1080,65,19,8,1
1080,68,3,8,2
1080,76,8,8,1
1080,94,18,8,1
1080,100,6,8,3
1080,107,7,8,0
1080,116,9,8,0
1080,123,7,8,0
1080,131,8,8,2
1080,133,2,8,2
1080,140,7,8,0
1080,145,5,8,3
1080,155,10,8,3
1080,168,13,8,1
1080,183,15,8,1
1080,192,9,8,0
1080,200,8,8,0
1080,209,9,8,0
1080,215,6,8,3
1080,224,9,8,0
1080,230,6,8,3
1080,248,18,8,1
1080,254,6,8,3
1080,260,6,8,3
1081,5,5,11,2
1081,8,3,11,2
1081,15,7,11,3
1081,39,24,11,1
1081,46,7,11,3
1081,58,12,11,0
1081,69,11,11,0
1081,78,9,11,0
1081,88,10,11,2
1081,90,2,11,2
1081,99,9,11,0
1081,114,15,11,3
1081,123,9,11,0
1081,134,11,11,0
1081,142,8,11,3
1081,152,10,11,0
1081,166,14,11,3
1081,175,9,11,0
1081,189,14,11,3
1081,197,8,11,3
1081,208,11,11,0
1081,218,10,11,0
1081,230,12,11,0
1081,239,9,11,0
1081,253,14,11,3
1081,261,8,11,3
1082,19,19,10,1
1082,31,12,10,0
1082,42,11,10,0
1082,51,9,10,0
1082,62,11,10,0
1082,74,12,10,0
1082,84,10,10,0
1082,90,6,10,3
1082,93,3,10,2
1082,105,12,10,0
1082,114,9,10,1
1082,131,17,10,1
1082,134,3,10,2
1082,146,12,10,0
1082,152,6,10,3
1082,165,13,10,3
1082,175,10,10,0
1082,189,14,10,3
1082,199,10,10,0
1082,209,10,10,0
1082,218,9,10,0
1082,233,15,10,3
1082,248,15,10,3
1083,14,14,13,0
1083,28,14,13,0
1083,40,12,13,0
1083,56,16,13,3
1083,70,14,13,0
1083,86,16,13,3
1083,114,28,13,1
1083,128,14,13,0
1083,142,14,13,0
1083,156,14,13,0
1083,172,16,13,3
1083,187,15,13,0
1083,202,15,13,0
1083,215,13,13,0
1083,228,13,13,0
1083,243,15,13,0
1083,258,15,13,0
1083,271,13,13,0
1083,286,15,13,0
1084,18,18,17,1
1084,45,27,17,1
1084,62,17,17,0
1084,81,19,17,0
1084,95,14,17,0
1084,113,18,17,2
1084,121,8,17,2
1084,132,11,17,3
1084,146,14,17,0
1084,166,20,17,0
1084,184,18,17,2
1084,192,8,17,2
1084,234,42,17,1
1084,251,17,17,0
1084,264,13,17,3
1085,13,13,14,0
1085,32,19,14,3
1085,43,11,14,3
1085,60,17,14,3
1085,71,11,14,3
1085,84,13,14,2
1085,88,4,14,2
1085,102,14,14,0
1085,115,13,14,0
1085,132,17,14,3
1085,165,33,14,1
1085,176,11,14,3
1085,188,12,14,0
1085,203,15,14,0
1085,219,16,14,0
1085,234,15,14,0
1085,250,16,14,0
1085,263,13,14,0
1086,16,16,13,3
1086,34,18,13,3
1086,73,39,13,1
1086,86,13,13,0
1086,104,18,13,3
1086,122,18,13,3
1086,140,18,13,3
1086,150,10,13,3
1086,164,14,13,0
1086,182,18,13,3
1086,201,19,13,3
1086,216,15,13,0
1086,235,19,13,3
1086,249,14,13,0
1087,17,17,16.5,0
1087,33,16,16.5,0
1087,53,20,16.5,3
1087,75,22,16.5,3
1087,103,28,16.5,1
1087,115,12,16.5,3
1087,130,15,16.5,0
1087,150,20,16.5,3
1087,162,12,16.5,3
1087,181,19,16.5,0
1088,16,16,14,0
1088,31,15,14,0
1088,45,14,14,0
1088,60,15,14,0
1088,76,16,14,0
1088,92,16,14,0
1088,111,19,14,3
1088,124,13,14,0
1088,141,17,14,3
1088,155,14,14,0
1088,172,17,14,3
1088,192,20,14,3
1088,202,10,14,3
1088,219,17,14,3
1088,232,13,14,0
1088,253,21,14,3
1088,261,8,14,3
1088,276,15,14,0
1089,12,12,17,3
1089,34,22,17,3
1089,51,17,17,0
1089,66,15,17,1
1089,103,37,17,1
1089,117,14,17,0
1089,137,20,17,0
1089,156,19,17,0
1089,173,17,17,0
1089,189,16,17,0
1089,204,15,17,0
1089,224,20,17,0
1089,242,18,17,0
1089,260,18,17,0
1090,16,16,14.25,0
1090,32,16,14.25,0
1090,49,17,14.25,0
1090,65,16,14.25,0
1090,85,20,14.25,3
1090,99,14,14.25,0
1090,112,13,14.25,0
1090,125,13,14.25,0
1090,137,12,14.25,0
1091,14,14,13,0
1091,33,19,13,3
1091,46,13,13,0
1091,62,16,13,3
1091,76,14,13,0
1091,92,16,13,3
1091,107,15,13,0
1091,121,14,13,0
1091,136,15,13,0
1091,151,15,13,0
1091,166,15,13,0
1091,180,14,13,0
1091,196,16,13,3
1091,208,12,13,0
1091,223,15,13,0
1091,238,15,13,0
1091,253,15,13,0
1091,271,18,13,3
1092,10,10,13,3
1092,18,8,13,3
1092,34,16,13,3
1092,36,2,13,2
1092,47,11,13,0
1092,55,8,13,3
1092,66,11,13,0
1092,78,12,13,0
1092,89,11,13,2
1092,95,6,13,2
1092,101,6,13,2
1092,109,8,13,3
1092,116,7,13,3
1092,124,8,13,3
1092,131,7,13,3
1092,132,1,13,2
1092,138,6,13,2
1092,148,10,13,3
1092,158,10,13,3
1092,163,5,13,2
1092,166,3,13,2
1092,171,5,13,2
1092,181,10,13,3
1092,185,4,13,2
1092,194,9,13,3
1092,203,9,13,3
1092,217,14,13,0
1092,224,7,13,3
1092,236,12,13,2
1092,240,4,13,2
1093,18,18,13,3
1093,26,8,13,3
1093,35,9,13,3
1093,61,26,13,1
1093,66,5,13,2
1093,72,6,13,2
1093,82,10,13,3
1093,93,11,13,0
1093,106,13,13,0
1093,114,8,13,3
1093,126,12,13,0
1093,137,11,13,0
1093,146,9,13,3
1093,160,14,13,0
1093,171,11,13,2
1093,172,1,13,2
1093,180,8,13,3
1093,191,11,13,0
1093,205,14,13,0
1093,217,12,13,0
1093,230,13,13,0
1093,238,8,13,3
1093,253,15,13,0
1093,266,13,13,0
1094,3,3,9,2
1094,10,7,9,3
1094,21,11,9,3
1094,31,10,9,0
1094,38,7,9,3
1094,47,9,9,0
1094,57,10,9,0
1094,65,8,9,0
1094,77,12,9,3
1094,83,6,9,3
1094,87,4,9,2
1094,96,9,9,0
1094,106,10,9,0
1094,114,8,9,0
1094,127,13,9,3
1095,5,5,13,2
1095,11,6,13,2
1095,34,23,13,1
1095,41,7,13,3
1095,49,8,13,3
1095,61,12,13,0
1095,70,9,13,3
1095,79,9,13,3
1095,90,11,13,0
1095,101,11,13,0
1095,108,7,13,3
1095,114,6,13,2
1095,116,2,13,2
1095,120,4,13,2
1095,125,5,13,2
1095,127,2,13,2
1095,133,6,13,2
1095,140,7,13,3
1095,145,5,13,2
1095,154,9,13,3
1095,167,13,13,0
1095,177,10,13,3
1095,183,6,13,2
1095,195,12,13,0
1095,204,9,13,3
1095,211,7,13,3
1095,219,8,13,3
1095,222,3,13,2
1095,227,5,13,2
1095,235,8,13,3
1095,249,14,13,0
1096,13,13,14,0
1096,28,15,14,0
1096,41,13,14,0
1096,56,15,14,0
1096,72,16,14,0
1096,85,13,14,0
1096,97,12,14,0
1096,111,14,14,0
1096,127,16,14,0
1096,141,14,14,0
1096,155,14,14,0
1096,176,21,14,3
1096,188,12,14,0
1096,197,9,14,3
1096,208,11,14,3
1096,227,19,14,3
1096,230,3,14,2
1096,269,39,14,1
1097,5,5,14,2
1097,14,9,14,3
1097,29,15,14,0
1097,46,17,14,3
1097,54,8,14,3
1097,56,2,14,2
1097,66,10,14,3
1097,81,15,14,0
1097,94,13,14,0
1097,108,14,14,0
1097,122,14,14,0
1097,136,14,14,0
1097,151,15,14,0
1097,165,14,14,1
1097,189,24,14,1
1097,202,13,14,0
1097,219,17,14,3
1097,252,33,14,1
1097,261,9,14,3
1097,276,15,14,0
1098,18,18,13,3
1098,28,10,13,3
1098,41,13,13,0
1098,49,8,13,3
1098,69,20,13,1
1098,88,19,13,3
1098,103,15,13,0
1098,117,14,13,0
1098,132,15,13,0
1098,146,14,13,0
1098,158,12,13,0
1098,174,16,13,3
1098,188,14,13,0
1098,200,12,13,0
1098,216,16,13,3
1098,227,11,13,0
1098,243,16,13,3
1098,259,16,13,3
1099,16,16,13,3
1099,32,16,13,3
1099,53,21,13,1
1099,66,13,13,0
1099,80,14,13,0
1099,98,18,13,3
1099,113,15,13,0
1099,128,15,13,0
1099,143,15,13,0
1099,158,15,13,0
1099,174,16,13,3
1099,189,15,13,1
1099,212,23,13,1
1099,222,10,13,3
1099,237,15,13,1
1099,258,21,13,1
1100,12,12,10,0
1100,21,9,10,0
1100,30,9,10,2
1100,33,3,10,2
1100,45,12,10,0
1100,57,12,10,0
1100,63,6,10,3
1100,71,8,10,0
1100,81,10,10,0
1100,90,9,10,0
1100,100,10,10,0
1100,109,9,10,0
1100,117,8,10,0
1100,128,11,10,0
1100,138,10,10,0
1100,147,9,10,0
1100,155,8,10,0
1100,164,9,10,0
1100,173,9,10,0
1100,182,9,10,0
1100,191,9,10,0
1100,200,9,10,0
1100,210,10,10,0
1100,217,7,10,3
1100,226,9,10,0
1100,237,11,10,0
1101,7,7,13,3
1101,13,6,13,2
1101,22,9,13,3
1101,28,6,13,2
1101,36,8,13,3
1101,42,6,13,2
1101,51,9,13,3
1101,64,13,13,2
1101,70,6,13,2
1101,76,6,13,2
1101,85,9,13,3
1101,91,6,13,2
1101,99,8,13,3
1101,112,13,13,0
1101,119,7,13,3
1101,125,6,13,2
1101,132,7,13,3
1101,138,6,13,2
1101,146,8,13,3
1101,151,5,13,2
1101,160,9,13,3
1101,170,10,13,3
1101,176,6,13,2
1101,183,7,13,3
1101,190,7,13,3
1101,193,3,13,2
1101,203,10,13,3
1101,211,8,13,3
1102,20,20,16.5,3
1102,37,17,16.5,0
1102,57,20,16.5,3
1102,70,13,16.5,3
1102,96,26,16.5,1
1102,111,15,16.5,0
1102,132,21,16.5,3
1102,149,17,16.5,0
1102,167,18,16.5,0
1102,184,17,16.5,0
1102,204,20,16.5,3
1103,18,18,13,3
1103,26,8,13,3
1103,45,19,13,3
1103,63,18,13,3
1103,77,14,13,0
1103,94,17,13,3
1103,108,14,13,0
1103,122,14,13,0
1103,137,15,13,0
1103,153,16,13,3
1103,170,17,13,3
1103,189,19,13,3
1103,200,11,13,0
1103,217,17,13,3
1103,229,12,13,0
1103,245,16,13,3
1103,263,18,13,3
1104,11,11,14,3
1104,24,13,14,0
1104,35,11,14,3
1104,49,14,14,2
1104,55,6,14,2
1104,66,11,14,3
1104,82,16,14,2
1104,88,6,14,2
1104,97,9,14,3
1104,108,11,14,3
1104,121,13,14,0
1104,132,11,14,3
1104,154,22,14,1
1104,167,13,14,0
1104,177,10,14,3
1104,187,10,14,3
1104,197,10,14,3
1104,209,12,14,0
1104,221,12,14,0
1105,16,16,14,0
1105,31,15,14,2
1105,34,3,14,2
1105,45,11,14,3
1105,59,14,14,0
1105,73,14,14,0
1105,87,14,14,0
1105,102,15,14,0
1105,118,16,14,0
1105,131,13,14,0
1105,145,14,14,2
1105,147,2,14,2
1105,164,17,14,3
1105,178,14,14,0
1105,192,14,14,0
1105,206,14,14,0
1105,223,17,14,3
1105,239,16,14,0
1105,256,17,14,3
1105,271,15,14,0
1105,285,14,14,0
1106,16,16,13,3
1106,29,13,13,2
1106,31,2,13,2
1106,49,18,13,3
1106,65,16,13,3
1106,82,17,13,3
1106,101,19,13,3
1106,117,16,13,3
1106,136,19,13,3
1106,152,16,13,3
1106,167,15,13,0
1106,183,16,13,3
1106,198,15,13,0
1106,215,17,13,3
1106,230,15,13,0
1107,10,10,10,2
1107,15,5,10,2
1107,22,7,10,3
1107,35,13,10,3
1107,44,9,10,0
1107,51,7,10,3
1107,62,11,10,0
1107,74,12,10,0
1107,86,12,10,0
1107,96,10,10,0
1107,107,11,10,0
1107,118,11,10,0
1108,15,15,13,0
1108,30,15,13,0
1108,43,13,13,0
1108,55,12,13,0
1108,68,13,13,2
1108,70,2,13,2
1108,83,13,13,0
1108,96,13,13,0
1108,111,15,13,0
1108,124,13,13,0
1108,138,14,13,0
1108,150,12,13,0
1109,8,8,11.5,3
1109,25,17,11.5,3
1109,30,5,11.5,2
1109,44,14,11.5,3
1109,62,18,11.5,1
1109,90,28,11.5,1
1109,97,7,11.5,3
1109,100,3,11.5,2
1109,109,9,11.5,3
1109,131,22,11.5,1
1109,144,13,11.5,0
1109,155,11,11.5,0
1109,166,11,11.5,0
1109,174,8,11.5,3
1109,200,26,11.5,1
1110,14,14,11,3
1110,24,10,11,0
1110,36,12,11,0
1110,44,8,11,3
1110,50,6,11,3
1110,74,24,11,1
1110,83,9,11,1
1110,105,22,11,1
1110,114,9,11,0
1110,128,14,11,3
1110,136,8,11,3
1110,150,14,11,3
1110,161,11,11,0
1110,173,12,11,0
1110,181,8,11,3
1110,193,12,11,0
1110,202,9,11,0
1110,217,15,11,3
1110,229,12,11,1
1110,249,20,11,1
1110,261,12,11,0
1110,270,9,11,0
1111,14,14,14,2
1111,21,7,14,2
1111,38,17,14,3
1111,58,20,14,3
1111,68,10,14,3
1111,79,11,14,3
1111,98,19,14,3
1111,109,11,14,3
1111,126,17,14,3
1111,141,15,14,0
1111,152,11,14,3
1111,174,22,14,1
1111,188,14,14,0
1111,202,14,14,2
1111,209,7,14,2
1111,226,17,14,3
1111,238,12,14,0
1111,256,18,14,3
1112,3,3,11,2
1112,20,17,11,1
1112,24,4,11,2
1112,34,10,11,0
1112,41,7,11,3
1112,53,12,11,0
1112,64,11,11,0
1112,77,13,11,0
1112,85,8,11,3
1112,99,14,11,3
1112,122,23,11,1
1112,140,18,11,1
1112,143,3,11,2
1112,147,4,11,2
1112,157,10,11,0
1112,167,10,11,0
1112,179,12,11,0
1112,189,10,11,0
1112,200,11,11,0
1112,212,12,11,0
1112,224,12,11,0
1112,233,9,11,1
1112,257,24,11,1
1113,11,11,11.5,0
1113,23,12,11.5,0
1113,37,14,11.5,3
1113,53,16,11.5,3
1113,65,12,11.5,0
1113,78,13,11.5,0
1113,90,12,11.5,0
1113,100,10,11.5,0
1113,116,16,11.5,3
1113,130,14,11.5,3
1113,143,13,11.5,2
1113,146,3,11.5,2
1113,149,3,11.5,2
1114,13,13,12,1
1114,36,23,12,1
1114,48,12,12,0
1114,59,11,12,0
1114,70,11,12,0
1114,81,11,12,0
1114,93,12,12,1
1114,116,23,12,1
1114,127,11,12,0
1114,138,11,12,0
1114,151,13,12,0
1114,160,9,12,3
1114,172,12,12,0
1114,182,10,12,0
1114,192,10,12,0
1114,204,12,12,0
1114,213,9,12,3
1114,227,14,12,2
1114,230,3,12,2
1114,237,7,12,3
1114,259,22,12,1
1114,283,24,12,1
1115,3,3,13,2
1115,11,8,13,3
1115,16,5,13,2
1115,19,3,13,2
1115,25,6,13,2
1115,38,13,13,0
1115,46,8,13,3
1115,55,9,13,3
1115,59,4,13,2
1115,71,12,13,0
1115,81,10,13,3
1115,88,7,13,3
1115,93,5,13,2
1115,98,5,13,2
1115,105,7,13,3
1115,119,14,13,0
1115,126,7,13,3
1115,133,7,13,3
1115,141,8,13,3
1115,159,18,13,3
1115,173,14,13,0
1115,181,8,13,3
1115,193,12,13,0
1115,202,9,13,3
1115,208,6,13,2
1115,216,8,13,3
1115,225,9,13,3
1115,228,3,13,2
1115,237,9,13,3
1115,255,18,13,3
1115,258,3,13,2
1116,17,17,13,3
1116,34,17,13,3
1116,51,17,13,3
1116,69,18,13,3
1116,84,15,13,0
1116,102,18,13,3
1116,121,19,13,3
1116,140,19,13,3
1116,157,17,13,3
1116,173,16,13,3
1116,192,19,13,3
1116,209,17,13,3
1116,226,17,13,3
1116,246,20,13,1
1116,259,13,13,1
1116,280,21,13,1
1117,15,15,15,1
1117,44,29,15,1
1117,60,16,15,0
1117,75,15,15,0
1117,90,15,15,0
1117,103,13,15,0
1117,115,12,15,0
1117,128,13,15,1
1117,156,28,15,1
1117,171,15,15,0
1117,184,13,15,0
1117,199,15,15,0
1117,214,15,15,0
1117,227,13,15,0
1117,241,14,15,0
1117,256,15,15,0
1117,271,15,15,0
1118,17,17,8,1
1118,24,7,8,0
1118,33,9,8,1
1118,46,13,8,1
1118,51,5,8,3
1118,71,20,8,1
1118,78,7,8,0
1118,86,8,8,0
1118,95,9,8,2
1118,98,3,8,2
1118,122,24,8,1
1118,140,18,8,1
1118,148,8,8,0
1118,158,10,8,3
1118,165,7,8,1
1118,184,19,8,1
1118,201,17,8,1
1118,209,8,8,0
1118,219,10,8,3
1118,228,9,8,0
1119,9,9,11,0
1119,16,7,11,3
1119,26,10,11,0
1119,35,9,11,1
1119,56,21,11,1
1119,69,13,11,0
1119,76,7,11,3
1119,87,11,11,1
1119,107,20,11,1
1119,121,14,11,3
1120,4,4,9.3,2
1120,9,5,9.3,3
1120,18,9,9.3,0
1120,27,9,9.3,0
1120,36,9,9.3,0
1120,44,8,9.3,0
1120,52,8,9.3,2
1120,53,1,9.3,2
1120,71,18,9.3,1
1120,99,28,9.3,1
1120,108,9,9.3,1
1120,128,20,9.3,1
1120,134,6,9.3,3
1120,142,8,9.3,0
1120,152,10,9.3,0
1120,161,9,9.3,1
1120,179,18,9.3,1
1121,15,15,13,0
1121,28,13,13,0
1121,40,12,13,0
1121,56,16,13,3
1121,69,13,13,0
1121,81,12,13,0
1121,95,14,13,0
1121,111,16,13,3
1121,124,13,13,0
1121,140,16,13,3
1121,154,14,13,0
1121,166,12,13,0
1121,174,8,13,3
1121,191,17,13,3
1121,220,29,13,1
1121,231,11,13,0
1121,246,15,13,0
1121,254,8,13,3
1121,267,13,13,0
1122,16,16,13,3
1122,31,15,13,0
1122,47,16,13,3
1122,62,15,13,0
1122,78,16,13,3
1122,94,16,13,3
1122,109,15,13,0
1122,126,17,13,3
1122,141,15,13,1
1122,170,29,13,1
1122,186,16,13,3
1122,203,17,13,3
1122,218,15,13,0
1122,233,15,13,0
1122,249,16,13,3
1122,264,15,13,0
1123,9,9,8,0
1123,19,10,8,3
1123,28,9,8,0
1123,36,8,8,0
1123,45,9,8,0
1123,55,10,8,3
1123,58,3,8,2
1123,61,3,8,2
1123,70,9,8,1
1123,84,14,8,1
1123,92,8,8,1
1123,105,13,8,1
1123,107,2,8,2
1123,133,26,8,1
1123,141,8,8,1
1123,157,16,8,1
1123,165,8,8,0
1123,173,8,8,0
1123,180,7,8,0
1123,190,10,8,3
1123,199,9,8,1
1123,214,15,8,1
1123,222,8,8,1
1123,242,20,8,1
1123,259,17,8,1
1123,265,6,8,3
1124,10,10,13,3
1124,17,7,13,3
1124,29,12,13,0
1124,40,11,13,0
1124,47,7,13,3
1124,60,13,13,0
1124,70,10,13,3
1124,78,8,13,3
1124,89,11,13,0
1124,99,10,13,3
1124,112,13,13,0
1124,119,7,13,3
1124,131,12,13,0
1124,140,9,13,3
1124,153,13,13,0
1124,160,7,13,3
1124,172,12,13,0
1124,185,13,13,0
1124,195,10,13,3
1124,208,13,13,0
1124,220,12,13,0
1124,228,8,13,3
1124,239,11,13,0
1124,255,16,13,3
1124,266,11,13,0
1124,280,14,13,0
1124,288,8,13,3
1125,9,9,12.5,3
1125,16,7,12.5,3
1125,26,10,12.5,0
1125,34,8,12.5,3
1125,41,7,12.5,3
1125,51,10,12.5,0
1125,64,13,12.5,0
1125,75,11,12.5,0
1125,84,9,12.5,3
1125,95,11,12.5,0
1125,104,9,12.5,3
1125,113,9,12.5,3
1125,116,3,12.5,2
1125,126,10,12.5,0
1125,135,9,12.5,3
1125,143,8,12.5,3
1125,150,7,12.5,3
1125,157,7,12.5,3
1125,165,8,12.5,3
1125,176,11,12.5,2
1125,182,6,12.5,2
1125,193,11,12.5,0
1125,204,11,12.5,0
1125,211,7,12.5,3
1125,220,9,12.5,3
1126,16,16,16,0
1126,30,14,16,0
1126,47,17,16,0
1126,62,15,16,0
1126,76,14,16,0
1126,94,18,16,0
1126,109,15,16,0
1126,121,12,16,3
1126,139,18,16,0
1126,155,16,16,0
1126,171,16,16,0
1126,183,12,16,3
1126,200,17,16,0
1126,213,13,16,0
1126,229,16,16,0
1126,240,11,16,3
1126,260,20,16,3
1126,286,26,16,1
1127,15,15,16,0
1127,35,20,16,3
1127,48,13,16,0
1127,63,15,16,0
1127,78,15,16,0
1127,92,14,16,0
1127,108,16,16,0
1127,124,16,16,0
1127,138,14,16,0
1127,154,16,16,0
1127,167,13,16,0
1127,183,16,16,0
1127,199,16,16,0
1127,212,13,16,0
1127,230,18,16,0
1127,244,14,16,0
1128,3,3,13,2
1128,15,12,13,0
1128,27,12,13,0
1128,43,16,13,3
1128,50,7,13,3
1128,60,10,13,3
1128,81,21,13,1
1128,89,8,13,3
1128,105,16,13,3
1128,113,8,13,3
1128,126,13,13,0
1128,139,13,13,1
1128,159,20,13,1
1128,164,5,13,2
1129,18,18,13,3
1129,38,20,13,1
1129,54,16,13,3
1129,74,20,13,1
1129,91,17,13,3
1129,124,33,13,1
1129,139,15,13,2
1129,145,6,13,2
1129,161,16,13,3
1129,179,18,13,3
1129,197,18,13,3
1129,214,17,13,3
1129,229,15,13,0
1129,248,19,13,3
1129,266,18,13,3
1130,10,10,10,0
1130,21,11,10,0
1130,29,8,10,0
1130,40,11,10,0
1130,49,9,10,0
1130,60,11,10,0
1130,69,9,10,0
1130,78,9,10,0
1130,90,12,10,0
1130,102,12,10,0
1130,109,7,10,3
1130,121,12,10,0
1130,130,9,10,0
1130,140,10,10,0
1130,153,13,10,3
1130,173,20,10,1
1130,182,9,10,0
1130,196,14,10,3
